,cfga,cfgm,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd
PJ Hairston,2.1645569620253164,0.8354430379746836,1.180886075949367,3.6375949367088602,17.265822784810126,10.746835443037975,0.20253164556962025,0.0759493670886076,0.5569620253164557,1.2025316455696202,0.9565217391304348
Richaun Holmes,1.9382716049382716,1.1481481481481481,0.6356790123456791,2.720617283950618,14.506172839506172,10.506172839506172,0.037037037037037035,0.012345679012345678,1.0246913580246915,2.2098765432098766,1.6274509803921569
LeBron James,6.647798742138365,3.6792452830188678,1.4017610062893076,2.3192452830188675,48.44654088050314,31.22641509433962,0.8050314465408805,0.389937106918239,0.6540880503144654,1.3270440251572326,1.2839506172839505
Brook Lopez,9.197530864197532,4.839506172839506,1.9922222222222217,3.5543209876543207,47.97530864197531,27.85185185185185,0.5432098765432098,0.2222222222222222,4.012345679012346,8.469135802469136,4.642857142857143
Damian Lillard,10.988505747126437,4.195402298850575,2.4802298850574704,4.124367816091955,88.86206896551724,59.9080459770115,1.4367816091954022,0.6666666666666666,0.9195402298850575,1.528735632183908,1.2307692307692308
Zach Randolph,5.370689655172414,2.5344827586206895,1.1918103448275867,2.3993965517241382,32.10344827586207,20.49137931034483,0.25862068965517243,0.14655172413793102,2.0,3.5172413793103448,3.267605633802817
Enes Kanter,5.864077669902913,3.407766990291262,1.4018446601941743,4.098252427184467,39.89320388349515,28.631067961165048,0.11650485436893204,0.02912621359223301,2.6990291262135924,5.12621359223301,2.9263157894736844
Ty Lawson,1.510204081632653,0.6224489795918368,1.0788775510204087,3.2010204081632656,30.8265306122449,24.26530612244898,0.6020408163265306,0.2653061224489796,0.47959183673469385,0.7142857142857143,1.0930232558139534
Langston Galloway,3.4146341463414633,1.3902439024390243,1.7946341463414637,4.329268292682925,46.86585365853659,36.97560975609756,0.6707317073170732,0.3170731707317073,0.7195121951219512,1.475609756097561,0.9516129032258065
Wesley Matthews,3.5652173913043477,1.315217391304348,2.1023913043478255,3.7499999999999982,42.51086956521739,29.58695652173913,0.5543478260869565,0.13043478260869565,0.8478260869565217,1.3695652173913044,1.278688524590164
Mario Chalmers,2.134453781512605,0.8991596638655462,0.7776470588235294,2.077899159663865,28.0,20.991596638655462,0.4369747899159664,0.17647058823529413,0.33613445378151263,0.5378151260504201,1.0526315789473684
Mirza Teletovic,4.2439024390243905,1.7195121951219512,1.422439024390244,3.9923170731707316,41.646341463414636,29.182926829268293,0.3048780487804878,0.10975609756097561,2.048780487804878,3.7195121951219514,2.3333333333333335
Sasha Vujacic,1.4146341463414633,0.5,0.8152439024390243,3.2958536585365867,21.451219512195124,16.609756097560975,0.4024390243902439,0.0975609756097561,0.524390243902439,0.8780487804878049,1.2285714285714286
Justise Winslow,3.172043010752688,1.3978494623655915,1.9140860215053765,4.082903225806452,39.18279569892473,30.236559139784948,0.45161290322580644,0.1827956989247312,1.6451612903225807,3.139784946236559,1.8658536585365855
AlFarouq Aminu,3.8191489361702127,1.627659574468085,2.0824468085106376,4.313723404255319,38.297872340425535,25.80851063829787,0.5319148936170213,0.22340425531914893,1.7553191489361701,3.5319148936170213,1.896551724137931
Al Horford,4.186915887850467,2.3551401869158877,1.8466355140186916,3.437009345794393,55.08411214953271,41.0,0.6355140186915887,0.2616822429906542,3.4766355140186915,7.093457943925234,4.087912087912088
Kyle O'Quinn,1.475,0.675,0.6303749999999999,3.2591249999999996,22.1625,17.2625,0.1625,0.1,1.425,2.975,2.0727272727272728
James Johnson,1.7204301075268817,0.9247311827956989,0.7377419354838711,2.9013978494623642,12.720430107526882,8.56989247311828,0.11827956989247312,0.08602150537634409,0.5268817204301075,1.064516129032258,1.0208333333333333
Amir Johnson,3.953488372093023,2.395348837209302,1.4953488372093022,3.951046511627908,39.16279069767442,31.337209302325583,0.5581395348837209,0.12790697674418605,2.6627906976744184,5.5813953488372094,2.8625
Jonathon Simmons,2.6515151515151514,1.3636363636363635,0.9003030303030304,3.734545454545455,19.666666666666668,13.712121212121213,0.2727272727272727,0.09090909090909091,0.48484848484848486,0.6818181818181818,1.1428571428571428
Jeff Withey,1.5789473684210527,0.7894736842105263,0.598421052631579,2.794868421052632,15.25,12.039473684210526,0.06578947368421052,0.013157894736842105,1.144736842105263,2.6447368421052633,2.0232558139534884
Ersan Ilyasova,3.7294117647058824,1.5058823529411764,1.5376470588235294,3.6630588235294113,37.870588235294115,27.41176470588235,0.25882352941176473,0.08235294117647059,2.223529411764706,3.6941176470588237,2.6619718309859155
Noah Vonleh,1.7692307692307692,0.8131868131868132,0.9400000000000003,3.9808791208791203,19.64835164835165,15.494505494505495,0.0989010989010989,0.04395604395604396,1.0,2.010989010989011,1.5423728813559323
JR Smith,4.0701754385964914,1.587719298245614,1.787543859649123,3.4110526315789484,31.780701754385966,20.666666666666668,0.47368421052631576,0.11403508771929824,0.5789473684210527,1.087719298245614,1.064516129032258
Jason Smith,1.4597701149425288,0.6206896551724138,0.9317241379310344,3.668275862068964,24.448275862068964,17.655172413793103,0.13793103448275862,0.09195402298850575,1.8620689655172413,3.5402298850574714,2.2816901408450705
Brandon Rush,0.7333333333333333,0.3142857142857143,0.8228571428571427,3.6017142857142868,14.485714285714286,10.980952380952381,0.3619047619047619,0.0380952380952381,0.5619047619047619,1.1238095238095238,1.0727272727272728
Manu Ginobili,2.1132075471698113,0.9150943396226415,0.8739622641509437,2.695943396226416,24.92452830188679,17.5188679245283,0.5377358490566038,0.22641509433962265,0.3584905660377358,0.6981132075471698,1.0
Reggie Jackson,9.054945054945055,4.065934065934066,1.9515384615384619,3.78087912087912,70.50549450549451,47.879120879120876,1.2747252747252746,0.43956043956043955,1.4615384615384615,2.2637362637362637,1.7733333333333334
Leandro Barbosa,2.128440366972477,1.0275229357798166,0.8903669724770644,3.632568807339449,18.3302752293578,12.697247706422019,0.46788990825688076,0.12844036697247707,0.23853211009174313,0.4036697247706422,0.896551724137931
Courtney Lee,3.411111111111111,1.5555555555555556,2.029555555555556,4.040111111111111,35.94444444444444,25.72222222222222,0.4666666666666667,0.17777777777777778,0.7,1.1555555555555554,1.1666666666666667
Luol Deng,3.857142857142857,1.9285714285714286,1.821964285714286,3.3334821428571444,42.9375,32.357142857142854,0.32142857142857145,0.11607142857142858,1.6428571428571428,2.9642857142857144,2.1904761904761907
Jordan Hill,3.495049504950495,1.9207920792079207,1.016039603960396,3.1115841584158415,29.03960396039604,21.10891089108911,0.16831683168316833,0.13861386138613863,2.0594059405940595,3.871287128712871,2.736842105263158
Zaza Pachulia,3.34375,1.6666666666666667,1.451458333333334,3.3577083333333335,35.083333333333336,25.90625,0.4583333333333333,0.09375,3.1666666666666665,6.0,3.948051948051948
Josh Smith,1.5865384615384615,0.6442307692307693,0.5650961538461539,2.195865384615385,17.326923076923077,12.096153846153847,0.19230769230769232,0.10576923076923077,0.8846153846153846,1.9423076923076923,1.7358490566037736
Jamal Crawford,6.686868686868687,2.696969696969697,1.5410101010101007,3.394242424242426,36.04040404040404,21.525252525252526,0.5454545454545454,0.2222222222222222,0.6060606060606061,0.9292929292929293,1.0526315789473684
Joe Ingles,0.9878048780487805,0.43902439024390244,1.035975609756098,4.107439024390246,25.29268292682927,20.024390243902438,0.1951219512195122,0.2682926829268293,0.4024390243902439,0.7560975609756098,0.9705882352941176
Frank Kaminsky,3.404494382022472,1.4943820224719102,1.5753932584269668,4.3822471910112375,43.59550561797753,34.95505617977528,0.25842696629213485,0.1348314606741573,2.168539325842697,3.9887640449438204,2.4430379746835444
Khris Middleton,8.804878048780488,3.6951219512195124,2.3714634146341464,3.951829268292681,54.5,34.792682926829265,0.8414634146341463,0.5487804878048781,1.0853658536585367,1.8658536585365855,1.390625
Kobe Bryant,7.967032967032967,2.802197802197802,1.344395604395604,2.866483516483516,33.46153846153846,17.417582417582416,0.3516483516483517,0.18681318681318682,0.4835164835164835,0.7692307692307693,1.2222222222222223
Jon Leuer,2.7888888888888888,1.4222222222222223,1.0197777777777777,3.3018888888888895,26.955555555555556,19.8,0.24444444444444444,0.03333333333333333,1.6222222222222222,3.1666666666666665,2.3174603174603177
Kentavious CaldwellPope,6.1395348837209305,2.6511627906976742,2.3906976744186044,3.8866279069767447,37.69767441860465,22.03488372093023,0.47674418604651164,0.20930232558139536,0.872093023255814,1.4186046511627908,1.2096774193548387
Maurice Harkless,3.1382978723404253,1.648936170212766,1.3418085106382973,4.172234042553192,23.70212765957447,16.148936170212767,0.24468085106382978,0.05319148936170213,1.0212765957446808,2.0531914893617023,1.4328358208955223
DeAndre Jordan,4.19,2.76,1.7951000000000001,3.1938000000000004,45.46,35.99,0.44,0.11,2.83,6.24,3.5822784810126582
Jordan Clarkson,7.949367088607595,3.367088607594937,2.3336708860759496,4.331645569620253,58.40506329113924,38.949367088607595,0.5316455696202531,0.31645569620253167,1.1898734177215189,1.8987341772151898,1.4461538461538461
Goran Dragic,6.758241758241758,3.1648351648351647,2.2702197802197803,4.134505494505494,77.31868131868131,58.59340659340659,0.967032967032967,0.5714285714285714,0.9230769230769231,1.8021978021978022,1.2173913043478262
Stephen Curry,8.433962264150944,3.943396226415094,2.225943396226415,3.9148113207547177,77.5,50.60377358490566,2.160377358490566,0.5566037735849056,0.8773584905660378,1.4811320754716981,1.3880597014925373
David Lee,3.146067415730337,1.6741573033707866,0.7122471910112362,2.6068539325842695,20.831460674157302,15.224719101123595,0.1797752808988764,0.07865168539325842,1.247191011235955,2.2247191011235956,2.3125
Kevin Martin,2.811111111111111,0.9777777777777777,0.8525555555555554,2.6614444444444443,17.0,10.188888888888888,0.26666666666666666,0.022222222222222223,0.36666666666666664,0.5,1.064516129032258
Miles Plumlee,2.2289156626506026,1.2891566265060241,0.7574698795180723,3.1669879518072293,14.204819277108435,10.180722891566266,0.13253012048192772,0.012048192771084338,1.6867469879518073,3.2771084337349397,2.5454545454545454
Josh Richardson,2.160919540229885,0.8735632183908046,1.2208045977011495,3.2075862068965524,28.0,21.850574712643677,0.27586206896551724,0.08045977011494253,0.6666666666666666,1.4597701149425288,1.183673469387755
Tim Hardaway,1.6666666666666667,0.7361111111111112,0.9316666666666671,3.46125,16.34722222222222,11.222222222222221,0.25,0.125,0.2916666666666667,0.625,0.7
Isaiah Thomas,10.988636363636363,4.579545454545454,2.2395454545454543,4.135909090909092,84.31818181818181,58.5,1.375,0.45454545454545453,0.6931818181818182,1.1818181818181819,0.9838709677419355
Wesley Johnson,1.9425287356321839,0.8620689655172413,1.3980459770114941,4.177241379310346,24.471264367816094,16.896551724137932,0.13793103448275862,0.11494252873563218,1.1494252873563218,2.310344827586207,1.408450704225352
Kelly Olynyk,3.4864864864864864,1.5810810810810811,1.3382432432432432,4.137567567567567,38.891891891891895,28.58108108108108,0.3108108108108108,0.16216216216216217,1.945945945945946,3.608108108108108,2.25
Steven Adams,4.3232323232323235,2.515151515151515,1.8092929292929294,4.142626262626264,45.121212121212125,36.80808080808081,0.3838383838383838,0.050505050505050504,2.9393939393939394,5.8686868686868685,3.095744680851064
TJ McConnell,3.1204819277108435,1.4096385542168675,1.5820481927710848,4.8003614457831345,57.024096385542165,46.86746987951807,0.6265060240963856,0.4578313253012048,0.6144578313253012,1.1927710843373494,0.9622641509433962
David West,2.099099099099099,1.1891891891891893,0.8997297297297294,3.022882882882883,24.37837837837838,18.18018018018018,0.2702702702702703,0.16216216216216217,1.4954954954954955,3.036036036036036,1.9761904761904763
Pablo Prigioni,0.5,0.17777777777777778,0.7196666666666667,3.2171111111111115,21.2,17.91111111111111,0.36666666666666664,0.1,0.4111111111111111,0.6222222222222222,1.088235294117647
Rajon Rondo,3.580357142857143,1.7142857142857142,1.5678571428571424,2.6506250000000002,61.964285714285715,48.535714285714285,1.0535714285714286,0.8660714285714286,0.5535714285714286,0.9375,1.169811320754717
Kyle Singler,0.9166666666666666,0.40625,0.7933333333333333,3.4126041666666658,10.052083333333334,6.71875,0.09375,0.03125,0.7291666666666666,1.2395833333333333,1.3461538461538463
LaMarcus Aldridge,7.117021276595745,3.74468085106383,1.8756382978723407,3.6467021276595735,50.5531914893617,33.340425531914896,0.4787234042553192,0.05319148936170213,2.5851063829787235,5.5,2.927710843373494
Rodney Stuckey,3.948051948051948,1.6233766233766234,1.1972727272727273,3.348051948051949,29.48051948051948,19.792207792207794,0.4155844155844156,0.18181818181818182,0.5714285714285714,0.961038961038961,1.1
Omri Casspi,3.65,1.6875,1.7152500000000004,3.7811249999999985,42.0375,30.7375,0.4375,0.1125,1.7375,2.6875,2.316666666666667
Nene Hilario,3.582089552238806,2.1194029850746268,1.08044776119403,3.3882089552238797,27.597014925373134,18.761194029850746,0.13432835820895522,0.19402985074626866,1.8208955223880596,3.5223880597014925,2.3461538461538463
Chris Paul,4.833333333333333,2.1176470588235294,1.649705882352941,3.0355882352941173,67.47058823529412,47.68627450980392,1.196078431372549,0.8627450980392157,0.6470588235294118,1.2450980392156863,1.11864406779661
Marcus Smart,4.641791044776119,1.5970149253731343,1.9082089552238806,4.119104477611941,46.95522388059702,33.80597014925373,0.6716417910447762,0.3283582089552239,0.8208955223880597,1.5522388059701493,1.1458333333333333
Jeremy Lamb,3.4,1.6333333333333333,1.002333333333334,3.333888888888888,20.644444444444446,13.266666666666667,0.28888888888888886,0.12222222222222222,0.5888888888888889,1.0,1.1521739130434783
Kemba Walker,9.03370786516854,3.741573033707865,2.435842696629215,4.095842696629212,89.50561797752809,65.08988764044943,1.3707865168539326,0.4157303370786517,1.4269662921348314,2.393258426966292,1.6493506493506493
Channing Frye,1.2549019607843137,0.6274509803921569,0.9262745098039213,3.3769607843137237,24.647058823529413,19.333333333333332,0.20588235294117646,0.06862745098039216,1.2254901960784315,2.4215686274509802,1.524390243902439
JJ Barea,3.627450980392157,1.5784313725490196,1.2120588235294116,3.2497058823529428,42.96078431372549,32.30392156862745,0.7254901960784313,0.38235294117647056,0.28431372549019607,0.5098039215686274,0.7837837837837838
Mike Conley,3.3434343434343434,1.4747474747474747,1.286060606060606,2.4521212121212117,46.39393939393939,35.535353535353536,0.8484848484848485,0.35353535353535354,0.6565656565656566,1.1111111111111112,1.5116279069767442
Marcus Thornton,3.6666666666666665,1.3974358974358974,0.9856410256410257,3.3317948717948718,21.012820512820515,12.384615384615385,0.24358974358974358,0.15384615384615385,0.41025641025641024,0.6282051282051282,1.0
Jeff Teague,5.485981308411215,2.364485981308411,1.5593457943925235,3.2899065420560762,58.495327102803735,42.22429906542056,1.4018691588785046,0.29906542056074764,0.514018691588785,0.822429906542056,0.9482758620689655
Evan Turner,4.942857142857143,2.3047619047619046,1.5693333333333324,3.2890476190476186,46.46666666666667,33.96190476190476,0.6190476190476191,0.34285714285714286,1.3047619047619048,2.466666666666667,1.8266666666666667
Trevor Ariza,3.595744680851064,1.3085106382978724,2.181382978723404,3.7014893617021296,47.340425531914896,34.329787234042556,0.6702127659574468,0.2765957446808511,1.074468085106383,1.9574468085106382,1.4852941176470589
Cameron Payne,1.5052631578947369,0.6210526315789474,0.592947368421053,3.120000000000001,17.705263157894738,13.126315789473685,0.22105263157894736,0.07368421052631578,0.3263157894736842,0.5473684210526316,1.0
Cory Joseph,3.6470588235294117,1.638655462184874,1.5292436974789914,3.69361344537815,46.80672268907563,36.3109243697479,0.5210084033613446,0.15966386554621848,0.7478991596638656,1.546218487394958,1.1125
Monta Ellis,6.655555555555556,2.966666666666667,2.2349999999999994,3.993888888888888,65.02222222222223,46.86666666666667,1.1,0.5111111111111111,0.6777777777777778,1.3,1.0166666666666666
Lavoy Allen,2.1650485436893203,1.1553398058252426,1.0884466019417478,3.367864077669903,26.155339805825243,20.776699029126213,0.3300970873786408,0.14563106796116504,1.3398058252427185,2.6699029126213594,1.864864864864865
Zach LaVine,6.073170731707317,2.597560975609756,1.9924390243902441,4.27609756097561,50.926829268292686,34.36585365853659,0.8414634146341463,0.32926829268292684,0.6951219512195121,1.2317073170731707,1.0555555555555556
Mike Scott,2.011111111111111,1.0666666666666667,1.06,4.131555555555557,23.07777777777778,16.977777777777778,0.2222222222222222,0.05555555555555555,0.7666666666666667,1.6555555555555554,1.0952380952380953
Shelvin Mack,2.4819277108433737,1.216867469879518,0.9613253012048192,2.81132530120482,33.265060240963855,25.373493975903614,0.42168674698795183,0.24096385542168675,0.3493975903614458,0.6144578313253012,1.0
Jeff Green,5.288659793814433,2.350515463917526,1.6450515463917528,3.5467010309278337,37.36082474226804,24.948453608247423,0.3917525773195876,0.1134020618556701,1.5360824742268042,2.8247422680412373,1.9350649350649352
Donald Sloan,2.6790123456790123,1.1358024691358024,1.1941975308641974,3.3274074074074065,40.407407407407405,33.06172839506173,0.5679012345679012,0.20987654320987653,0.5185185185185185,0.9012345679012346,1.105263157894737
Gorgui Dieng,4.036585365853658,2.1707317073170733,1.769634146341464,3.9157317073170743,39.78048780487805,28.548780487804876,0.3048780487804878,0.1951219512195122,3.548780487804878,6.7560975609756095,3.88
Roy Hibbert,2.4,1.0476190476190477,1.197047619047619,3.100380952380953,22.885714285714286,17.152380952380952,0.11428571428571428,0.06666666666666667,2.2095238095238097,4.4,3.012987012987013
Meyers Leonard,1.6615384615384616,0.7230769230769231,1.3427692307692312,3.674923076923077,37.83076923076923,28.661538461538463,0.27692307692307694,0.15384615384615385,1.9230769230769231,3.6153846153846154,2.192982456140351
Tony Allen,2.9051724137931036,1.2758620689655173,1.0282758620689654,2.458448275862069,18.051724137931036,11.810344827586206,0.14655172413793102,0.07758620689655173,0.4482758620689655,0.8017241379310345,1.2380952380952381
James Harden,8.504,3.928,1.7004000000000001,2.676320000000001,59.968,36.712,1.008,0.416,1.28,2.32,2.0779220779220777
Kevin Durant,8.664179104477611,4.1940298507462686,1.5300746268656717,2.508283582089552,43.276119402985074,24.149253731343283,0.5746268656716418,0.20149253731343283,0.9029850746268657,1.8955223880597014,1.5316455696202531
Danilo Gallinari,5.537313432835821,2.2388059701492535,1.8273134328358211,3.161791044776119,43.791044776119406,26.895522388059703,0.373134328358209,0.08955223880597014,1.0895522388059702,1.9402985074626866,1.5869565217391304
Chris Johnson,1.1341463414634145,0.45121951219512196,0.7715853658536587,3.7079268292682936,12.451219512195122,9.073170731707316,0.12195121951219512,0.04878048780487805,0.4024390243902439,0.8292682926829268,0.9428571428571428
Michael CarterWilliams,5.478260869565218,2.4782608695652173,1.7528985507246373,3.4508695652173915,57.391304347826086,43.53623188405797,1.0724637681159421,0.4057971014492754,1.0869565217391304,1.8840579710144927,1.5625
D'Angelo Russell,6.074074074074074,2.4074074074074074,2.0102469135802465,4.265679012345679,64.4074074074074,46.641975308641975,0.6790123456790124,0.38271604938271603,1.1604938271604939,1.9135802469135803,1.4242424242424243
Austin Rivers,3.9740259740259742,1.87012987012987,1.5048051948051944,4.098571428571428,37.285714285714285,26.2987012987013,0.4935064935064935,0.11688311688311688,0.5324675324675324,1.2467532467532467,0.7884615384615384
Nick Collison,0.6099290780141844,0.2907801418439716,0.3813475177304964,2.0242553191489367,7.333333333333333,5.74468085106383,0.06382978723404255,0.06382978723404255,0.46808510638297873,0.9858156028368794,1.2222222222222223
Corey Brewer,2.617391304347826,1.0608695652173914,1.1094782608695655,3.323565217391304,17.93913043478261,11.02608695652174,0.3130434782608696,0.1565217391304348,0.7304347826086957,1.2173913043478262,1.2352941176470589
Kyrie Irving,10.186666666666667,4.52,2.148533333333333,3.9284,74.25333333333333,50.45333333333333,1.3733333333333333,0.37333333333333335,1.2,2.0533333333333332,1.5517241379310345
Darrell Arthur,1.7788461538461537,0.7307692307692307,0.9837499999999999,2.7390384615384624,22.875,16.76923076923077,0.15384615384615385,0.09615384615384616,1.3461538461538463,2.7403846153846154,2.121212121212121
Jason Terry,1.5044247787610618,0.6194690265486725,0.8864601769911508,2.9207964601769927,19.58407079646018,14.716814159292035,0.20353982300884957,0.1592920353982301,0.3008849557522124,0.5398230088495575,0.918918918918919
Thomas Robinson,2.6463414634146343,1.2560975609756098,0.7857317073170732,3.6591463414634147,20.524390243902438,15.073170731707316,0.10975609756097561,0.024390243902439025,1.5,3.0609756097560976,2.0163934426229506
Rudy Gobert,4.318840579710145,2.4057971014492754,1.9394202898550728,3.6768115942028983,53.30434782608695,43.55072463768116,0.4057971014492754,0.07246376811594203,2.898550724637681,7.028985507246377,3.3333333333333335
Hollis Thompson,3.3855421686746987,1.2289156626506024,1.886746987951808,4.056506024096388,31.03614457831325,20.59036144578313,0.2289156626506024,0.21686746987951808,1.072289156626506,2.144578313253012,1.328358208955224
Kenneth Faried,5.482758620689655,2.9655172413793105,1.3593103448275863,3.225057471264367,32.229885057471265,21.977011494252874,0.367816091954023,0.08045977011494253,2.1839080459770117,3.8620689655172415,3.015873015873016
Shaun Livingston,3.8173076923076925,1.8846153846153846,1.4196153846153843,4.265288461538459,41.33653846153846,32.94230769230769,1.1442307692307692,0.27884615384615385,0.8942307692307693,1.5384615384615385,1.24
Vince Carter,1.967032967032967,0.8461538461538461,0.8005494505494501,2.8183516483516486,19.296703296703296,13.659340659340659,0.18681318681318682,0.12087912087912088,0.5164835164835165,0.9340659340659341,1.0
Bradley Beal,6.169491525423729,2.864406779661017,2.0669491525423727,3.9886440677966095,47.52542372881356,29.610169491525422,0.711864406779661,0.2711864406779661,1.0,1.6610169491525424,1.4047619047619047
Jose Calderon,2.3972602739726026,1.0547945205479452,1.9482191780821918,4.167945205479453,68.45205479452055,58.24657534246575,1.0136986301369864,0.3561643835616438,0.8356164383561644,1.4657534246575343,1.1296296296296295
Andrew Wiggins,10.597560975609756,4.865853658536586,2.2804878048780486,3.911341463414633,44.926829268292686,22.658536585365855,0.5853658536585366,0.14634146341463414,1.2317073170731707,2.3536585365853657,1.5538461538461539
Jabari Parker,6.987179487179487,3.6025641025641026,2.2712820512820513,4.317051282051281,51.46153846153846,35.705128205128204,0.5384615384615384,0.23076923076923078,2.0384615384615383,3.6538461538461537,2.12
CJ McCollum,9.597826086956522,3.902173913043478,2.605326086956521,4.442717391304347,68.91304347826087,44.80434782608695,1.2282608695652173,0.6304347826086957,1.108695652173913,2.0434782608695654,1.3972602739726028
Dewayne Dedmon,1.6296296296296295,0.8765432098765432,0.6207407407407408,3.012716049382716,11.592592592592593,8.54320987654321,0.04938271604938271,0.0,1.2469135802469136,2.6296296296296298,2.1041666666666665
Nick Young,2.3333333333333335,0.7976190476190477,0.7925000000000002,2.4638095238095237,14.095238095238095,8.511904761904763,0.13095238095238096,0.05952380952380952,0.5,0.8452380952380952,1.0769230769230769
Kosta Koufos,3.6354166666666665,1.84375,1.124583333333333,3.5282291666666676,20.604166666666668,14.28125,0.10416666666666667,0.08333333333333333,2.0416666666666665,4.260416666666667,2.684931506849315
